0.047407180540804851462	0.116044086020393255616
0.249923916753160223994	0.220851124750696021679
0.614833454392768284613	0.24139982758787346417
1.143195825666100798284	0.1946367684464167270053
1.836454554622572291486	0.123728415966880992232
2.69652187455721519578	0.0636787803689882693401
3.72581450777950894932	0.0268604752733805194111
4.92729376584988240966	0.0093380708816042351496
6.304515590965074522826	0.00268069689133690053852
7.861693293370260468756	6.35129121940877646405E-4
9.603775985479262079849	1.239074599068866170438E-4
11.5365465979561397008	1.98287884389529610556E-5
13.6667446930642362949	2.58935092913148458373E-6
16.00222118898106625462	2.74094284053608516382E-7
18.55213484014315012403	2.33283116502579616822E-8
21.32720432178312892793	1.58074557477837810367E-9
24.34003576453269340098	8.42747912305704785449E-11
27.60555479678096102758	3.48516123490797714603E-12
31.14158670111123581829	1.09901805975347272795E-13
34.96965200824906954359	2.58831266495923541342E-15
39.11608494906788912192	4.4378380598403008662E-17
43.61365290848482780666	5.3659183082123539536E-19
48.50398616380420042732	4.39394689229171577834E-21
53.84138540650750561747	2.31140979438864935894E-23
59.69912185923549547712	7.2745884982925408323E-26
66.18061779443848965168	1.23914970144827439943E-28
73.44123859555988223951	9.832375083105635711E-32
81.73681050672768572223	2.84232355340279691436E-35
91.5564665225368382555	1.87860803174957156784E-39
104.1575244310588945118	8.745980440465187559E-45
